INPUT:id	INPUT:text	OUTPUT:source	GOLDEN:source	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
									
900	"Авиапочтой домой - известная трагичная история одной ""доставки"".<br><br>Уголовные обвинения были предъявлены против человека, который пролетел из Нью-Йорка до Далласа в отсеке грузового самолета, чтобы посетить своих родителей. Маккинли, молодой клерк, отправил себя родителям авиапочтой. Водитель службы доставки принял ящик в Аэропорту Далласа привез его к дому родителей Маккинли в пригороде.<br><br>Когда водитель пошел, чтобы выгрузить 150-килограмовый ящик из грузовика, он увидел сквозь щель пару глаз и подумал, что внутри был труп. Когда коробку вскрыли и оттуда появился Маккинли, его мать была ошеломлена, а водитель-экспедитор вызвал полицию.<br><br>Представители службы безопасности аэропорта прибыли к парню в тюрьму, чтобы взять у него подробное интервью о его путешествии. <br>Маккинли сказал, что тосковал по дому и искал дешевый способ навестить родителей. Тогда он придумал отправить себя домой почтой.<br><br>#интересно@russianpost"	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
901	На юго-востоке столицы задержан подозреваемый в кражах<br><br>«Сотрудники уголовного розыска ОМВД России по району Выхино-Жулебино на Хвалынском бульваре задержали подозреваемого в совершении нескольких краж боковых зеркал с автомобилей», – сообщил начальник УИиОС ГУ МВД России по г. Москве полковник внутренней службы Юрий Титов. <br> <br>В полицию поступило заявление о краже. По словам потерпевшего, с его автомашины «Вольво», припаркованной на Моршанской улице, похищены два зеркала заднего вида стоимостью 103 тысячи рублей. <br> <br>В течение дня в ОМВД поступили аналогичные сообщения о кражах на территории района Выхино. Общая сумма ущерба от противоправной деятельности составила более 270 тысяч рублей. <br> <br>В ходе оперативно-розыскных мероприятий полицейские установили личность одного из подозреваемых – 18-летнего жителя Московской области. Установлена причастность задержанного к совершению четырех краж на территории района. <br> <br>Следствием ОМВД России по району Выхино-Жулебино возбуждено уголовное дело по признакам преступления, предусмотренного ст. 158 УК РФ «Кража». В отношении подозреваемого избрана мера пресечения в виде подписки о невыезде. <br> <br>В настоящий момент полицейскими проводятся мероприятия, направленные на установление и задержание соучастников противоправной деятельности.<br><br>#police #mvdrussia #МВД #мвдроссии #полиция #полицияроссии #мвд77 #петровка38 #новости #кража #ЮВАО	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
902	В Восточном округе поздравили ветерана УВД со 100-летним юбилеем <br><br>Руководство УВД по ВАО ГУ МВД России по г. Москве поздравило со 100-летним юбилеем ветерана Великой Отечественной войны, ветерана УВД по ВАО Марию Алексеевну Семенцеву. <br> <br>Именинницу пришли поздравить начальник Управления по работе с личным составом полковник внутренней службы Владимир Рубан, начальник управления морально-психологического обеспечения УРЛС полковник внутренней службы Виктор Гордун, помощник начальника УВД по ВАО по работе с личным составом полковник внутренней службы Алексей Рагалев, начальник отделения морально-психологического обеспечения УВД по ВАО майор внутренней службы Станислав Крузин, а так же представители Совета ветеранов УВД по ВАО. <br> <br>Владимир Рубан вручил Марии Алексеевне поздравительный адрес и подарок. От Управления именинницу поздравил Алексей Рагалев и пожелал здоровья, благополучия, хорошего настроения, после чего вручил памятный подарок от УВД. <br> <br>Мария Алексеевна на протяжении 33 лет служила в милиции. В годы войны работала начальником военно-учетного стола. Мария Алексеевна награждена медалями « За оборону Москвы», «За победу над Германией в Великой Отечественной войне 1941-1945 гг.», «За боевые заслуги», а так же орденом Красной звезды.<br><br>#МВДРоссии #Петровка38 #полиция #полицейский #новости #ветеран #юбилей #поздравление	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
903	Наблюдение за объектом в «зеленке» в ходе совместной тренировки снайперов ВДВ России и ССО Беларуси	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
904	Обязательно к просмотру: Почтальон (Il Postino)<br><br>Жанр: драма<br>Год выпуска: 1994<br>Длительность: 108 мин.<br>Производство: Италия<br><br>Кинофильм режиссёра Майкла Рэдфорда по роману Антонио Скарметы «Пылкое терпение» (Ardiente paciencia).<br>Знаменитый чилийский поэт Пабло Неруда, вынужденный по политическим мотивам покинуть родину, поселяется на небольшом итальянском островке. Не в силах справиться с огромным количеством корреспонденции, поступающей от поклонников, он нанимает сына рыбака Марио поработать для него почтальоном. Через некоторое время они становятся друзьями, и поэт помогает застенчивому Марио завоевать сердце местной красавицы Беатриче.	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
905	Оперативники уголовного розыска Восточного округа задержали подозреваемого в краже<br><br>Сотрудники полиции задержали 27-летнего приезжего мужчину по подозрению в краже алкогольной продукции из магазина. <br> <br>В ОМВД России по району Новогиреево с сообщением о краже обратился сотрудник магазина, расположенного на Свободном проспекте. По словам заявителя, придя утром на работу, он обнаружил пропажу спиртных напитков. <br> <br>Полицейские установили, что неизвестные путем отжатия входных дверей проникли внутрь магазина и похитили дорогостоящий алкоголь. <br> <br>В ходе оперативно-розыскных мероприятий сотрудники уголовного розыска ОМВД России по району Новогиреево задержали подозреваемого в городе Люберцы. Часть похищенного была изъята. <br> <br>По данному факту следствием ОМВД России по району Новогиреево возбуждено уголовное дело по признакам преступления, предусмотренного ст. 158 УК РФ «Кража». В отношении подозреваемого избрана мера пресечения в виде заключения под стражу. <br> <br>В настоящее время сотрудники полиции проводят необходимые мероприятия, направленные на установление и розыск возможных соучастников задержанного.<br><br>#police #mvdrussia #МВД #мвдроссии #полиция #полицияроссии #мвд77 #петровка38 #новости #кража #вао	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
906	#БЕЗОПАСНОСТЬЭТО #МЧС #МЧСРОССИИ <br><br>Берегите себя и следуйте правилам безопасности!	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
907	Расчеты оперативно-тактических ракетных комплексов «Искандер-М» уничтожили объекты условного противника групповыми электронными пусками на учении в Оренбургской области <br> <br>Задачи выполнялись в условиях максимально приближенных к боевым -подразделения были подняты по тревоге, совершили 40 км марш и успешно выполнили электронные пуски по заданным координатам на Тоцком полигоне. <br> <br>«Искандер-М» способен с высокой точностью поражать цели на дальности до 400 км, обладает высокой огневой производительностью, мобильностью и маневренностью. Комплекс предназначен для поражения средств противоракетной и противовоздушной обороны, самолётов и вертолётов на аэродромах, командных пунктов и других важных объектов. <br> <br>#Минобороны #ЦВО # Искандер-М	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
908	До Нового года осталась всего неделя. Наверняка, большую часть подарков вы уже купили. Осталось их упаковать. Хотите сделать это оригинально? Оформите упаковку в виде письма от Деда Мороза. Получать подарки любят все, а вы сможете взять на себя функцию зимнего волшебника. Если вдруг у вас под рукой нет старых конвертов со штемпелями, купите марки в ближайшем отделении почтовой связи ;)	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
909	В канун профессионального праздника – Дня российской почты – в Москве состоялся финал Всероссийского конкурса профессионального мастерства «Лучший оператор связи 2013 года». Победителем конкурса и Лучшим оператором страны стала Бруева Светлана, оператор связи 1 класса, работающая в ОПС №40 ОСП Курского почтамта. Второе и третье места заняли соответственно Любовь Кадырова из Удмуртской Республики и Галина Шамина из Бурятии http://www.russianpost.ru/rp/press/ru/home/newscompany/item?newsid=7957	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd615dc3e427f2b491d2b	00014d91e8--603bd615dc3e427f2b491d2b	a98d3ea17aec4203dc789648ba1cc7db	APPROVED	2021-02-28T17:42:45.609
									
60	Внимание, конкурс!<br><br>У нас есть 14 эксклюзивных новогодних открыток. Они нарисованы вручную акварелью на отличной бумаге – мечта посткроссера и вообще любого человека, который любит дарить уникальные, запоминающиеся подарки. Мы очень хотим подарить их вам! С 4 по 17 декабря подпишитесь на наш аккаунт @ruspostofficial в instagram, сделайте репост этого анонса, поставьте хэштег #Ruspost_card2015 и получите индивидуальный номер участника. Всё, больше ничего не надо, просто ждите. Каждый день мы и наш генератор случайных чисел будем разыгрывать по одной открытке и объявлять имя Победителя дня.<br><br>P.S. Не знаете, как сделать репост в instagram? В Google Play и AppStore есть много бесплатных приложений, которые умеют это делать. Набирайте «репост в instagram» и скачивайте!	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
61	Тренировка по управлению Стратегическими ядерными силами Вооруженных Сил Российской Федерации	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
62	40 специальных транспортных средств «Тигр-М» с дистанционно управляемым модулем «Арбалет» поступят на вооружение в подразделения спецназа ВДВ до конца 2017 года <br> <br>Модернизированные «Тигры» оснащены крупнокалиберным пулемётом и современным комплексом оптико-электронной разведки с новейшей системой навигации и ориентации, телекамерой, тепловизором, лазерным дальномером, имеют средства быстрой маскировки.	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
63	Подозреваемый в попытке кражи из банкомата задержан полицейскими района Перово<br><br>https://youtu.be/nHRgsvzQc_g<br><br>#МВДРоссии #Петровка38 #полиция #новости #вао #перово #кража #банкомат	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
64	Полицейские задержали двоих мужчин за попытку хищения денег банка<br><br>Сотрудники полиции Центрального округа Москвы задержали двоих мужчин за попытку хищения денежных средств, принадлежащих банку.<br><br> #МВД   #Петровка38   #полиция   #новости   #цао   #банк   #деньги <br><br>https://youtu.be/0Tz9KNW_2YQ	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
65	На официальной странице МЧС России в ВКонтакте 70 000 подписчиков. <br>Спасибо, что вы с нами!	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
66	Ограничения в движении транспорта 1 мая 2018 года<br><br>В связи с проведением шествий и митингов 1 мая 2018 года будет ограничено движение транспорта, в том числе и общественного:<br><br>- с 06.30 до 13.00 по Кремлевской и Москворецкой набережным, улице Ильинка, Варварка, Москворецкой улице, Васильевскому спуску, Большому Москворецкому мосту;<br><br>- с 08.00 до 13.00 по улицам Тверская и Моховая;<br><br>- с 09.00 до 13.00 по Калужской площади и улице Большая Якиманка;<br><br>- с 10.30 до 15.00 по улице Большая Полянка, Малому и Большому Каменным мостам, улицам Серафимовича, Моховой, Охотный Ряд, Воздвиженка, Знаменка, Театральной и Болотной площади;<br><br>- с 11.00 до 16.00 по улице Заморенова, Трехгорному Валу, площади Краснопресненской Заставы.<br><br>Госавтоинспекция столицы обращается ко всем водителям с убедительной просьбой быть предельно внимательными, заранее выбирать альтернативные маршруты движения, строго выполнять предписания дорожных знаков, требования и указания сотрудников ДПС.<br><br>#police #mvdrussia #МВД #мвдроссии #полиция #полицияроссии #мвд77 #петровка38 #праздники #ограничениядвижения	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
67	Тяжёлый военно-транспортный самолёт Ил-76 осуществляет высадку передового отряда десанта во время совместного российско-белорусского учения	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
68	Дивизионы мобильных береговых противокорабельных комплексов «Бастион» и «Бал», самоходных артиллерийских комплексов «Берег» Черноморского флота приступили к отработке практических задач в рамках лагерного сбора ракетных войск и артиллерии <br> <br>Совершив марш, артиллеристы прибыли на полигон Железный Рог. <br> <br>В ходе сбора расчеты выполнят комплексы учебно-боевых задач, в числе которых маршевая подготовка, нормативы по инженерному оборудованию и маскировке огневых позиций, развёртыванию комплексов к боевому применению, подготовка к стрельбе и смене огневых позиций, а также задачи по разведке целей с использованием беспилотных летательных аппаратов и управлению огнём. <br> <br>#МинобороныРоссии #ЧФ #Бал #Бастион #Берег #БоеваяПодготовка #Артиллерия	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
69	#МЧС #МЧСРОССИИ <br><br>Cамолеты Ил-76 и Бе-200 МЧС России направлены в Ростов-на-Дону для тушения пожара.<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33310065/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd616a5efb256021dc5e5	00014d91e8--603bd616a5efb256021dc5e5	664f2e42fd8f1842efbff216e16e427e	APPROVED	2021-02-28T17:42:46.657
									
750	Заместитель начальника ГУ МВД России по г. Москве генерал-лейтенант внутренней службы Андрей Понорец поздравил ветерана с наступающим праздником<br><br>Заместитель начальника ГУ МВД России по г. Москве генерал-лейтенант внутренней службы Андрей Понорец и начальник УВД по ЮЗАО ГУ МВД России по г. Москве полковник полиции Юрий Дёмин поздравили с 72-ой годовщиной Победы в Великой Отечественной войне 1941-1945 г.г. ветерана, участника битвы на Курской дуге, майора милиции в отставке Василия Фомина. <br> <br>Василий Андреевич родился в деревне Алексино Смоленской области 7 января 1921 года. Когда ему исполнилось 20 лет, началась война, и он был призван на фронт. 8 месяцев Василия и его товарищей обучали на радистов, после чего в рядах мотострелковой бригады их отправили в город Калинин. <br> <br>В первый же день фронтовой жизни на новобранцев обрушился весь ужас войны. После объявленной тревоги им пришлось спешно покинуть свой лагерь, собрав только самые необходимые вещи. А через два часа ребята узнали о налете фашистских бомбардировщиков. <br> <br>В 1943 году Василий вместе со своими сослуживцами прибыли в Курск, где они стали участниками одного из самых переломных событий в Великой Отечественной войне – битвы на Курской дуге. <br> <br>При несении военной службы Василий Андреевич получил контузию и серьезные ранения ног. Прогноз врачей был неутешителен, но Фомин решил бороться за свое здоровье, во что бы то ни стало. И в Оренбургском госпитале докторам удалось сохранить обе ноги, но часть осколков все равно осталась внутри. <br> <br>После ранения на фронт Василия Андреевича уже не вернули, не смотря на все его просьбы. По окончанию войны он продолжил служить своей Родине, устроившись в 59 отделение милиции. В возрасте 57 лет ушел на пенсию с должности начальника отделения вневедомственной охраны при 59-м отделении милиции Октябрьского РУВД Московского горисполкома в звании майора. <br> <br>За время службы был награжден Орденом Великой Отечественной войны 2-й степени, медалями «За Победу над Германией», «За боевые заслуги». На счету Василия Андреевича имеются 32 государственные и ведомственные награды. <br><br>Член Общественного совета при УВД по ЮЗАО полковник милиции в отставке Александр Нестеров вручил ветерану спонсорскую помощь от председателя правления одного из благотворительных фондов. <br> <br>В завершении встречи Василию Андреевичу преподнесли цветы, продуктовый набор и адресные именные открытки с пожеланиями крепкого здоровья и долгих лет жизни от начальников ГУ МВД России по г. Москве и УВД по ЮЗАО, а также вручили ценные и памятные подарки.<br><br>#МВДРоссии #Петровка38 #полиция #полицейский #новости #ветеран #ДеньПобеды	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
751	Ускорение обслуживания в отделениях и уменьшение очередей – одни из главных задач Почты России. Перевод платежей в онлайн, запуск портала по отправке открыток, почтоматы, электронная очередь, возможность заранее заполнить бланки на нашем сайте или оформить онлайн подписку на любимые газеты и журналы – все это делается для того, чтобы наши клиенты могли получить необходимые услуги в отделении максимально оперативно. Кроме того, сейчас нет никакой необходимости лично забирать мелкие пакеты на почте – почтальоны принесут их на дом при заказе этой услуги.<br><br>После того, как ваши посылки и интернет-заказы прибыли в место вручения, вы можете заказать доставку на свой адрес. Жители Москвы и Санкт-Петербурга смогут оформить заказ на странице отслеживания или в мобильном приложении, а получатели из других городов – по телефону. Адресная доставка стоит 100 рублей. <br><br>Расскажите, вы пользуетесь этой услугой? <br>#ПочтаРоссии #услугипочты #опрос	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
752	#МЧС #МЧСРОССИИ <br><br>Пожарные отстояли от огня 40 населённых пунктов в Волгоградской области.<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33313359/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
753	#ДетиГерои #МЧС #МЧСРОССИИ <br><br>Девятиклассник Саша Ергин спас двух сестренок, тонущих в Иртыше. <br><br>Молодая семья вместе со своими тремя детьми: двумя дочками и сыном, прогуливалась по набережной. Девочки подошли к воде на смотровой площадке. Женщина отвлеклась на младшего сына на пару секунд, и в этот момент, девочки упали в воду - одна зацепила другую. Увидев происходящее, женщина начала звать на помощь. Погода была прохладная, а вода – ледяная. Течение в Иртыше очень сильное. Отец, услышав крики жены, бросился в воду. Из-за сильного течения было трудно держаться на воде, силы покидали его. Зацепиться было не за что. <br><br>Услышав крики о помощи, девятиклассник Саша Ергин бросился на помощь. В воде Саша схватил младшую девочку. Зацепившись за стену, он держал ее на плаву. В этот момент ему скинули автомобильный трос. Им он обвязал ребенка и вместе с девочкой вылез из воды. Затем трос бросили мужчине. От бессилий он не мог ничего делать. Тогда Саша еще раз прыгнул в воду и помог главе семейства вместе с его дочерью выбраться из воды.	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
754	Сегодня в Кронштадт к месту вечной стоянки с базы Балтийского флота прибыл эсминец «Беспокойный». Он станет экспонатом военно-исторического комплекса Западного военного округа, а для воспитанников Санкт-Петербургского регионального отделения «Юнармии» будут организованы учебные экскурсии на корабле.<br><br>Боевой корабль совершил переход из Балтийска Калининградской области и преодолел более 800 морских миль. Ранее на эсминце для его нахождения на плаву без обслуживания постоянным экипажем были выполнены работы по ремонту подводной части корабля, демонтажу гребных валов, герметизации и покраски корпуса.<br><br>На боевом корабле будут проводится экскурсии, патриотические мероприятия с участием ветеранов Военно-Морского Флота и школьников, для чего на борту разместят стенды экспозиционные материалы и библиотека с подборкой книг на морскую тематику.<br><br>Корабль был заложен на заводе им А. А. Жданова 8 апреля 1987 года, спущен на воду 9 июня 1990 года. Участвовал в 30 эпизодах различных учений, в боевых походах патрулировании и боевом дежурстве, в 1994 году обеспечивал визит в Санкт-Петербург правящей королевы Великобритании Елизаветы II. Длина миноносца 156 м, он вооружен противокорабельными ракетами, двумя пусковыми установками для зенитных ракет, двух орудийным артиллерийским комплексом дальнобойностью более 20 км и другим вооружением.<br><br>#ВМФ #Корабль #Беспокойный	mil			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
755	Член Общественного совета при ГУ МВД России по г. Москве Султан Тогонидзе провел заседание Комиссии по гармонизации межэтнических и межконфессиональных отношений <br><br>В Московском доме национальностей состоялось расширенное заседание Комиссии по гармонизации межэтнических и межконфессиональных отношений Общественного совета ГУ МВД России по г. Москве. <br> <br>Наряду с членами Комиссии, в мероприятии приняли участие представители Департамента национальной политики и межрегиональных связей г. Москвы, Департамента образования г. Москвы, Департамента региональной безопасности и противодействия коррупции, Общественной палаты РФ, религиозные деятели, лидеры национальных и молодёжных организаций, сотрудники высших учебных заведений. <br> <br>Открывая заседание, руководитель Комиссии Султан Тогонидзе подчеркнул: «Сегодня институты гражданского общества, диаспоральные и общинные структуры, этнокультурные и религиозные организации, могут сказать свое веское слово в достижении общественного согласия, в деле сохранения мира и спокойствия граждан, гармонизации межэтнических и межконфессиональных отношений. Естественно, этот процесс должен протекать в конструктивном взаимодействии с профильными структурами, органами правопорядка, отвечающими за гарантию законных прав и свобод граждан». <br> <br>Среди тем, вынесенных на обсуждение - участие институтов гражданского общества в достижении общественного согласия и стабилизации общественно-политической ситуации в столице, профилактическая работа с иногородними студентами в образовательных учреждениях города Москвы (организация встреч, направленных на гармонизацию межэтнических и межконфессиональных отношений, профилактику экстремизма и асоциального поведения. Реализация Проекта «Дневник студента», а также организация встречи Представителей этнокультурных объединений с Руководством профильных структурных подразделений ГУ МВД России по г. Москве.<br><br>#МВДРоссии #Петровка38 #полиция #полицейский #новости #общественныйсовет	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
756	Многие собаки приносят тапочки своим хозяевам. А вот можно ли обучить кошку носить предметы? По крайней мере, открытки? Ищите на этом видео небольшую инструкцию! Подсказка: чтобы кот заинтересовался почтовой карточкой, следует нанести на нее раствор валерьянки или спрыснуть открытки раствором кошачьей мяты. Правда, не факт, что питомец отдаст вам эту открытку, но точно ей заинтересуется ;)<br><br>#интереснознать #почтальоны	russianpost			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
757	#МЧС #МЧСРОССИИ<br><br>МЧС России наращивает группировку спасателей для ликвидации подтопления в Оренбургской области.<br><br>http://www.mchs.gov.ru/dop/info/smi/news/item/33156059/	mchsgov			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
758	Что делать если пропал человек<br><br>Незамедлительно обращайтесь в ближайший отдел полиции или по телефону - 102, с мобильного – 112. <br> <br>Телефон горячей линии Бюро регистрации несчастных случаев ГУ МВД России по г. Москве: 8-495-688-22-52 (круглосуточно). <br> <br>Запомните: понятие «3 суток» не существует и никогда не существовало! Вы можете обратиться с заявлением о розыске пропавшего человека независимо от времени, прошедшего с момента исчезновения! Дежурный по органу внутренних дел не имеет права отказать Вам в приеме заявления при отсутствии родственных связей или фотографии пропавшего. <br> <br>В соответствии с Законом Российской Федерации обязанности по розыску лиц, пропавших без вести, в том числе малолетних и несовершеннолетних, возложены на полицию России. <br> <br>Безвестное исчезновение человека является ни с чем несравнимой бедой! Родственники и близкие пропавшего находятся в сильнейшем стрессовом состоянии, которым могут воспользоваться мошенники! Находясь в беспомощном состоянии, родственники, с целью получения любой помощи, могут обращаться к различным «специалистам» или организациям, предлагающим «услуги по розыску людей» с использованием экстрасенсорных, астральных, эзотерических, психологических и подобных методик. Все эти «специалисты» и организации могут являться мошенническими и пытаться заработать на человеческом несчастье! <br> <br>Запомните: настоящие добровольные помощники полиции никогда не попросят с вас денег, и не станут Вам помогать, пока Вы не обратитесь с заявлением в органы внутренних дел! Но если Вы все-таки примите решение обратиться куда-либо о розыске пропавшего, то просим Ваше решение согласовать с сотрудником уголовного розыска, занимающимся розыском Вашего близкого! <br> <br>С 2010 года правоохранительным органам г. Москвы успешно оказывают помощь в розыске без вести пропавших лиц следующие добровольческие отряды: <br> <br>Добровольческий поисково-спасательный отряд «Поиск пропавших детей» - помощь полиции в розыске пропавших без вести детей и взрослых. <br> <br>Телефон горячей линии: 8-499-686-02-01 (круглосуточно). <br> <br>Добровольческий поисково-спасательный отряд «Лиза Алерт» - <br> <br>помощь полиции в розыске пропавших без вести детей и взрослых. <br> <br>Телефон горячей линии: 8-800-700-54-52 (круглосуточно). <br> <br>ГУ МВД России по г. Москве предупреждает, что обращение с просьбой о помощи в розыске пропавшего человека к любым лицам или организациям кроме полиции может привести к негативным последствиям и помешать работе профессионалов! От этого зачастую зависит здоровье, а возможно и жизнь пропавшего человека!<br><br>#police #mvdrussia #МВД #мвдроссии #полиция #полицияроссии #мвд77 #петровка38 #розыск	mospolice			https://toloka.yandex.ru/task/21860840/00014d91e8--603bd6175563fe2270adc2c9	00014d91e8--603bd6175563fe2270adc2c9	10036ce8f827ea9fa4fa421c1c436604	APPROVED	2021-02-28T17:42:47.266
