,product_rk,store_location_rk,period_start_dt,demand,PROMO1_FLAG,PROMO2_FLAG,PRICE_REGULAR,PRICE_AFTER_DISC,NUM_CONSULTANT,AUTORIZATION_FLAG
1440,96212,355,2018-08-20,21.0,1.0,0.0,49.0,49.0,0.0,1.0
1441,40369,355,2018-08-27,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1442,40370,355,2018-08-27,15.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1443,40372,355,2018-08-27,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1444,40373,355,2018-08-27,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1445,46272,355,2018-08-27,44.0,1.0,0.0,99.0,99.0,0.0,1.0
1446,96212,355,2018-08-27,9.0,1.0,0.0,49.0,49.0,0.0,1.0
1447,40369,355,2018-09-03,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1448,40370,355,2018-09-03,8.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1449,40372,355,2018-09-03,8.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1450,40373,355,2018-09-03,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1451,46272,355,2018-09-03,8.0,2.0,0.0,184.71428571,113.64285714,0.0,1.0
1452,96212,355,2018-09-03,8.0,2.0,0.0,91.85714285700001,91.85714285700001,0.0,1.0
1453,40369,355,2018-09-10,12.0,0.0,0.0,500.0,500.0,0.0,1.0
1454,40370,355,2018-09-10,5.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1455,40372,355,2018-09-10,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1456,40373,355,2018-09-10,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1457,46272,355,2018-09-10,9.0,1.0,0.0,199.0,113.71428571,0.0,1.0
1458,96212,355,2018-09-10,9.0,1.0,0.0,99.0,73.071428571,0.0,1.0
1459,40369,355,2018-09-17,11.0,0.0,0.0,500.0,500.0,0.0,1.0
1460,40370,355,2018-09-17,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1461,40372,355,2018-09-17,11.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1462,40373,355,2018-09-17,7.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1463,46272,355,2018-09-17,62.0,1.0,0.0,199.0,99.5,0.0,1.0
1464,96212,355,2018-09-17,4.0,1.0,0.0,99.0,49.5,0.0,1.0
1465,40369,355,2018-09-24,16.0,0.0,0.0,500.0,500.0,0.0,1.0
1466,40370,355,2018-09-24,23.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1467,40372,355,2018-09-24,13.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1468,40373,355,2018-09-24,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1469,46272,355,2018-09-24,12.0,1.0,0.0,199.0,99.5,0.0,1.0
1470,96212,355,2018-09-24,9.0,1.0,0.0,99.0,58.928571428999994,0.0,1.0
1471,40369,355,2018-10-01,6.0,0.0,0.0,500.0,500.0,0.0,1.0
1472,40370,355,2018-10-01,16.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1473,40372,355,2018-10-01,17.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1474,40373,355,2018-10-01,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1475,46272,355,2018-10-01,5.0,1.0,0.0,170.42857143,99.35714285700001,0.0,1.0
1476,96212,355,2018-10-01,9.0,1.0,0.0,77.571428571,39.857142857,0.0,1.0
1477,40369,355,2018-10-08,8.0,0.0,0.0,500.0,500.0,0.0,1.0
1478,40370,355,2018-10-08,17.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1479,40372,355,2018-10-08,8.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1480,40373,355,2018-10-08,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1481,46272,355,2018-10-08,4.0,0.0,0.0,99.0,99.0,0.0,1.0
1482,96212,355,2018-10-08,15.0,0.0,0.0,49.0,49.0,0.0,1.0
1483,40369,355,2018-10-15,7.0,0.0,0.0,500.0,500.0,0.0,1.0
1484,40370,355,2018-10-15,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1485,40372,355,2018-10-15,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1486,40373,355,2018-10-15,1.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1487,46272,355,2018-10-15,3.0,0.0,0.0,99.0,99.0,0.0,1.0
1488,96212,355,2018-10-15,11.0,0.0,0.0,49.0,49.0,0.0,1.0
1489,40369,355,2018-10-22,2.0,0.0,0.0,500.0,500.0,0.0,1.0
1490,40370,355,2018-10-22,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1491,40372,355,2018-10-22,15.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1492,40373,355,2018-10-22,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1493,46272,355,2018-10-22,3.0,1.0,0.0,156.14285714,133.4,0.0,1.0
1494,96212,355,2018-10-22,7.0,1.0,0.0,56.142857143,49.0,0.0,1.0
1495,40369,355,2018-10-29,16.0,0.0,0.0,500.0,500.0,0.0,1.0
1496,40370,355,2018-10-29,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1497,40372,355,2018-10-29,7.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1498,40373,355,2018-10-29,4.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1499,46272,355,2018-10-29,2.0,2.0,0.0,199.0,125.08571429,0.0,1.0
1500,96212,355,2018-10-29,12.0,1.0,0.0,106.14285714,68.285714286,0.0,1.0
1501,40369,355,2018-11-05,8.0,0.0,0.0,500.0,500.0,0.0,1.0
1502,40370,355,2018-11-05,7.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1503,40372,355,2018-11-05,4.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1504,40373,355,2018-11-05,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1505,46272,355,2018-11-05,5.75,1.0,0.0,263.28571429,99.14285714299999,0.0,1.0
1506,96212,355,2018-11-05,10.0,0.0,0.0,149.0,84.714285714,0.0,1.0
1507,40369,355,2018-11-12,3.0,0.0,0.0,500.0,500.0,0.0,1.0
1508,40370,355,2018-11-12,21.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1509,40372,355,2018-11-12,8.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1510,40373,355,2018-11-12,9.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1511,46272,355,2018-11-12,12.147619,2.0,0.0,289.0,99.0,0.0,1.0
1512,96212,355,2018-11-12,16.0,1.0,0.0,127.57142857,49.214285714,0.0,1.0
1513,40369,355,2018-11-19,12.0,0.0,0.0,500.0,500.0,0.0,1.0
1514,40370,355,2018-11-19,21.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1515,40372,355,2018-11-19,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1516,40373,355,2018-11-19,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1517,46272,355,2018-11-19,14.3375,2.0,0.0,289.0,99.0,0.0,1.0
1518,96212,355,2018-11-19,18.0,2.0,0.0,98.85714285700001,52.964285714,0.0,1.0
1519,40369,355,2018-11-26,9.0,0.0,0.0,500.0,500.0,0.0,1.0
1520,40370,355,2018-11-26,23.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1521,40372,355,2018-11-26,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1522,40373,355,2018-11-26,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1523,46272,355,2018-11-26,6.5625,1.0,0.0,289.0,99.0,0.0,1.0
1524,96212,355,2018-11-26,41.0,1.0,0.0,98.0,49.0,0.0,1.0
1525,40369,355,2018-12-03,13.0,0.0,0.0,500.0,500.0,0.0,1.0
1526,40370,355,2018-12-03,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1527,40372,355,2018-12-03,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1528,40373,355,2018-12-03,12.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1529,46272,355,2018-12-03,14.3375,2.0,0.0,289.0,99.0,0.0,1.0
1530,96212,355,2018-12-03,19.0,2.0,0.0,98.85714285700001,51.30612244899999,0.0,1.0
1531,40369,355,2018-12-10,7.0,0.0,0.0,500.0,500.0,0.0,1.0
1532,40370,355,2018-12-10,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1533,40372,355,2018-12-10,16.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1534,40373,355,2018-12-10,11.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1535,46272,355,2018-12-10,15.633332999999999,1.0,0.0,289.0,99.0,0.0,1.0
1536,96212,355,2018-12-10,0.0,1.0,0.0,99.0,49.5,0.0,1.0
1537,40369,355,2018-12-17,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1538,40370,355,2018-12-17,24.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1539,40372,355,2018-12-17,24.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1540,40373,355,2018-12-17,9.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1541,46272,355,2018-12-17,9.722222,2.0,0.0,289.0,99.0,0.0,1.0
1542,96212,355,2018-12-17,48.0,2.0,0.0,99.0,49.5,0.0,1.0
1543,40369,355,2018-12-24,48.0,0.0,0.0,500.0,500.0,0.0,1.0
1544,40370,355,2018-12-24,97.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1545,40372,355,2018-12-24,43.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1546,40373,355,2018-12-24,40.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1547,46272,355,2018-12-24,9.722222,1.0,0.0,289.0,99.0,0.0,1.0
1548,96212,355,2018-12-24,81.0,1.0,0.0,99.0,49.5,0.0,1.0
1549,40369,355,2018-12-31,132.081967,0.0,0.0,500.0,500.0,0.0,1.0
1550,40370,355,2018-12-31,13.841529999999999,0.0,0.0,1000.0,1000.0,0.0,1.0
1551,40372,355,2018-12-31,46.234973,0.0,0.0,2000.0,2000.0,0.0,1.0
1552,40373,355,2018-12-31,41.836065999999995,0.0,0.0,3000.0,3000.0,0.0,1.0
1553,46272,355,2018-12-31,12.255556,2.0,0.0,289.0,99.0,0.0,1.0
1554,96212,355,2018-12-31,1.9333330000000002,2.0,0.0,99.0,49.5,0.0,1.0
1555,40369,355,2019-01-07,8.0,0.0,0.0,500.0,500.0,0.0,1.0
1556,40370,355,2019-01-07,0.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1557,40372,355,2019-01-07,7.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1558,40373,355,2019-01-07,11.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1559,46272,355,2019-01-07,15.633332999999999,1.0,0.0,289.0,99.0,0.0,1.0
1560,96212,355,2019-01-07,0.0,1.0,0.0,99.0,49.5,0.0,1.0
1561,40369,355,2019-01-14,21.0,0.0,0.0,500.0,500.0,0.0,1.0
1562,40370,355,2019-01-14,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1563,40372,355,2019-01-14,7.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1564,40373,355,2019-01-14,10.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1565,46272,355,2019-01-14,9.933333,1.0,0.0,290.42857143,106.21428571,0.0,1.0
1566,96212,355,2019-01-14,2.0,1.0,0.0,99.0,49.5,0.0,1.0
1567,40369,355,2019-01-21,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1568,40370,355,2019-01-21,15.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1569,40372,355,2019-01-21,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1570,40373,355,2019-01-21,13.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1571,46272,355,2019-01-21,10.0,1.0,0.0,299.0,149.5,0.0,1.0
1572,96212,355,2019-01-21,14.533332999999999,1.0,0.0,99.0,49.5,0.0,1.0
1573,40369,355,2019-01-28,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1574,40370,355,2019-01-28,13.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1575,40372,355,2019-01-28,8.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1576,40373,355,2019-01-28,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1577,46272,355,2019-01-28,20.0,1.0,0.0,299.0,149.5,0.0,1.0
1578,96212,355,2019-01-28,3.733333,1.0,0.0,99.0,49.5,0.0,1.0
1579,40369,355,2019-02-04,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1580,40370,355,2019-02-04,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1581,40372,355,2019-02-04,15.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1582,40373,355,2019-02-04,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1583,46272,355,2019-02-04,11.0,1.0,0.0,299.0,149.5,0.0,1.0
1584,96212,355,2019-02-04,3.733333,1.0,0.0,99.0,49.5,0.0,1.0
1585,40369,355,2019-02-11,4.0,0.0,0.0,500.0,500.0,0.0,1.0
1586,40370,355,2019-02-11,21.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1587,40372,355,2019-02-11,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1588,40373,355,2019-02-11,10.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1589,46272,355,2019-02-11,5.0,1.0,0.0,299.0,149.5,0.0,1.0
1590,96212,355,2019-02-11,8.733333,1.0,0.0,99.0,49.5,0.0,1.0
1591,40369,355,2019-02-18,6.0,0.0,0.0,500.0,500.0,0.0,1.0
1592,40370,355,2019-02-18,23.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1593,40372,355,2019-02-18,13.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1594,40373,355,2019-02-18,10.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1595,46272,355,2019-02-18,14.0,1.0,0.0,299.0,149.5,0.0,1.0
1596,96212,355,2019-02-18,14.6,1.0,0.0,99.0,52.32857142899999,0.0,1.0
1597,40369,355,2019-02-25,43.0,0.0,0.0,500.0,500.0,0.0,1.0
1598,40370,355,2019-02-25,22.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1599,40372,355,2019-02-25,13.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1600,40373,355,2019-02-25,12.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1601,46272,355,2019-02-25,8.0,1.0,0.0,299.0,149.5,0.0,1.0
1602,96212,355,2019-02-25,15.0,1.0,0.0,99.0,69.3,0.0,1.0
1603,40369,355,2019-03-04,161.13513500000002,0.0,0.0,500.0,500.0,0.0,1.0
1604,40370,355,2019-03-04,133.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1605,40372,355,2019-03-04,101.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1606,40373,355,2019-03-04,66.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1607,46272,355,2019-03-04,18.0,1.0,0.0,299.0,149.5,0.0,1.0
1608,96212,355,2019-03-04,11.0,1.0,0.0,99.0,68.717857143,0.0,1.0
1609,40369,355,2019-03-11,25.0,0.0,0.0,500.0,500.0,0.0,1.0
1610,40370,355,2019-03-11,5.081967,0.0,0.0,1000.0,1000.0,0.0,1.0
1611,40372,355,2019-03-11,40.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1612,40373,355,2019-03-11,17.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1613,46272,355,2019-03-11,12.0,1.0,0.0,299.0,213.57142857,0.0,1.0
1614,96212,355,2019-03-11,40.0,1.0,0.0,99.0,82.028571429,0.0,1.0
1615,40369,355,2019-03-18,14.0,0.0,0.0,500.0,500.0,0.0,1.0
1616,40370,355,2019-03-18,12.081967,0.0,0.0,1000.0,1000.0,0.0,1.0
1617,40372,355,2019-03-18,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1618,40373,355,2019-03-18,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1619,46272,355,2019-03-18,1.0,0.0,0.0,299.0,299.0,0.0,1.0
1620,96212,355,2019-03-18,2.0,0.0,0.0,99.0,99.0,0.0,1.0
1621,40369,355,2019-03-25,4.0,0.0,0.0,500.0,500.0,0.0,1.0
1622,40370,355,2019-03-25,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1623,40372,355,2019-03-25,11.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1624,40373,355,2019-03-25,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1625,46272,355,2019-03-25,5.0,0.0,0.0,299.0,192.21428571,0.0,1.0
1626,96212,355,2019-03-25,12.0,0.0,0.0,99.0,69.3,0.0,1.0
1627,40369,355,2019-04-01,28.0,0.0,0.0,500.0,500.0,0.0,1.0
1628,40370,355,2019-04-01,14.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1629,40372,355,2019-04-01,11.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1630,40373,355,2019-04-01,10.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1631,46272,355,2019-04-01,4.0,1.0,0.0,299.0,149.5,0.0,1.0
1632,96212,355,2019-04-01,11.0,1.0,0.0,99.0,47.378571429,0.0,1.0
1633,40369,355,2019-04-08,7.0,0.0,0.0,500.0,500.0,0.0,1.0
1634,40370,355,2019-04-08,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1635,40372,355,2019-04-08,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1636,40373,355,2019-04-08,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1637,46272,355,2019-04-08,4.0,1.0,0.0,299.0,149.5,0.0,1.0
1638,96212,355,2019-04-08,17.0,1.0,0.0,99.0,54.214285714,0.0,1.0
1639,40369,355,2019-04-15,6.0,0.0,0.0,500.0,500.0,0.0,1.0
1640,40370,355,2019-04-15,16.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1641,40372,355,2019-04-15,8.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1642,40373,355,2019-04-15,11.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1643,46272,355,2019-04-15,9.0,1.0,0.0,299.0,173.13571429,0.0,1.0
1644,96212,355,2019-04-15,11.0,1.0,0.0,99.0,69.3,0.0,1.0
1645,40369,355,2019-04-22,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1646,40370,355,2019-04-22,4.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1647,40372,355,2019-04-22,7.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1648,40373,355,2019-04-22,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1649,46272,355,2019-04-22,5.0,1.0,0.0,299.0,209.3,0.0,1.0
1650,96212,355,2019-04-22,13.0,1.0,0.0,99.0,69.3,0.0,1.0
1651,40369,355,2019-04-29,19.0,0.0,0.0,500.0,500.0,0.0,1.0
1652,40370,355,2019-04-29,19.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1653,40372,355,2019-04-29,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1654,40373,355,2019-04-29,13.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1655,46272,355,2019-04-29,5.0,1.0,0.0,299.0,217.84285714,0.0,1.0
1656,96212,355,2019-04-29,13.0,1.0,0.0,99.0,73.542857143,0.0,1.0
1657,40369,355,2019-05-06,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1658,40370,355,2019-05-06,0.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1659,40372,355,2019-05-06,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1660,40373,355,2019-05-06,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1661,46272,355,2019-05-06,0.0,0.0,0.0,299.0,256.28571429,0.0,1.0
1662,96212,355,2019-05-06,0.0,0.0,0.0,99.0,80.732142857,0.0,1.0
1663,40369,355,2019-05-13,4.0,0.0,0.0,500.0,500.0,0.0,1.0
1664,40370,355,2019-05-13,9.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1665,40372,355,2019-05-13,10.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1666,40373,355,2019-05-13,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1667,46272,355,2019-05-13,3.0,0.0,0.0,299.0,249.87857143,0.0,1.0
1668,96212,355,2019-05-13,3.0,0.0,0.0,99.0,76.842857143,0.0,1.0
1669,40369,355,2019-05-20,15.0,0.0,0.0,500.0,500.0,0.0,1.0
1670,40370,355,2019-05-20,23.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1671,40372,355,2019-05-20,12.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1672,40373,355,2019-05-20,3.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1673,46272,355,2019-05-20,2.0,0.0,0.0,299.0,237.06428571,0.0,1.0
1674,96212,355,2019-05-20,6.0,0.0,0.0,99.0,73.189285714,0.0,1.0
1675,40369,355,2019-05-27,31.0,0.0,0.0,500.0,500.0,0.0,1.0
1676,40370,355,2019-05-27,21.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1677,40372,355,2019-05-27,20.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1678,40373,355,2019-05-27,11.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1679,46272,355,2019-05-27,9.0,1.0,0.0,298.14285714,164.02142857,0.0,1.0
1680,96212,355,2019-05-27,16.0,1.0,0.0,99.0,68.592857143,0.0,1.0
1681,40369,355,2019-06-03,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1682,40370,355,2019-06-03,20.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1683,40372,355,2019-06-03,6.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1684,40373,355,2019-06-03,5.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1685,46272,355,2019-06-03,4.0,1.0,0.0,298.0,149.0,0.0,1.0
1686,96212,355,2019-06-03,5.0,1.0,0.0,99.0,69.3,0.0,1.0
1687,40369,355,2019-06-10,4.0,0.0,0.0,500.0,500.0,0.0,1.0
1688,40370,355,2019-06-10,30.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1689,40372,355,2019-06-10,3.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1690,40373,355,2019-06-10,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1691,46272,355,2019-06-10,4.0,1.0,0.0,298.0,149.0,0.0,1.0
1692,96212,355,2019-06-10,7.0,1.0,0.0,99.0,69.3,0.0,1.0
1693,40369,355,2019-06-17,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1694,40370,355,2019-06-17,0.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1695,40372,355,2019-06-17,0.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1696,40373,355,2019-06-17,0.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1697,46272,355,2019-06-17,4.0,1.0,0.0,298.0,149.0,0.0,1.0
1698,96212,355,2019-06-17,8.0,1.0,0.0,99.0,69.3,0.0,1.0
1699,40369,355,2019-06-24,7.0,0.0,0.0,500.0,500.0,0.0,1.0
1700,40370,355,2019-06-24,28.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1701,40372,355,2019-06-24,5.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1702,40373,355,2019-06-24,8.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1703,46272,355,2019-06-24,8.0,1.0,0.0,298.0,149.0,0.0,1.0
1704,96212,355,2019-06-24,10.0,1.0,0.0,99.0,69.3,0.0,1.0
1705,40369,355,2019-07-01,7.0,0.0,0.0,500.0,500.0,0.0,1.0
1706,40370,355,2019-07-01,28.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1707,40372,355,2019-07-01,1.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1708,40373,355,2019-07-01,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1709,46272,355,2019-07-01,3.0,1.0,0.0,298.42857143,174.84285714,0.0,1.0
1710,96212,355,2019-07-01,9.0,1.0,0.0,99.0,68.946428571,0.0,1.0
1711,40369,355,2019-07-08,6.0,0.0,0.0,500.0,500.0,0.0,1.0
1712,40370,355,2019-07-08,10.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1713,40372,355,2019-07-08,14.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1714,40373,355,2019-07-08,13.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1715,46272,355,2019-07-08,2.0,1.0,0.0,299.0,209.3,0.0,1.0
1716,96212,355,2019-07-08,10.0,1.0,0.0,99.0,69.3,0.0,1.0
1717,40369,355,2019-07-15,11.0,0.0,0.0,500.0,500.0,0.0,1.0
1718,40370,355,2019-07-15,15.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1719,40372,355,2019-07-15,9.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1720,40373,355,2019-07-15,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1721,46272,355,2019-07-15,2.0,1.0,0.0,299.0,209.3,0.0,1.0
1722,96212,355,2019-07-15,12.0,1.0,0.0,99.0,67.92666666699999,0.0,1.0
1723,40369,355,2019-07-22,5.0,0.0,0.0,500.0,500.0,0.0,1.0
1724,40370,355,2019-07-22,11.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1725,40372,355,2019-07-22,12.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1726,40373,355,2019-07-22,10.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1727,46272,355,2019-07-22,2.0,1.0,0.0,299.0,209.3,0.0,1.0
1728,96212,355,2019-07-22,11.0,1.0,0.0,99.0,68.946428571,0.0,1.0
1729,40369,355,2019-07-29,1.0,0.0,0.0,500.0,500.0,0.0,1.0
1730,40370,355,2019-07-29,12.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1731,40372,355,2019-07-29,12.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1732,40373,355,2019-07-29,6.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1733,46272,355,2019-07-29,0.0,1.0,0.0,299.0,209.3,0.0,1.0
1734,96212,355,2019-07-29,11.0,1.0,0.0,99.0,69.3,0.0,1.0
1735,40369,355,2019-08-05,0.0,0.0,0.0,500.0,500.0,0.0,1.0
1736,40370,355,2019-08-05,13.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1737,40372,355,2019-08-05,11.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1738,40373,355,2019-08-05,7.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1739,46272,355,2019-08-05,2.0,1.0,0.0,299.0,209.3,0.0,1.0
1740,96212,355,2019-08-05,9.0,1.0,0.0,99.0,69.3,0.0,1.0
1741,40369,355,2019-08-12,11.0,0.0,0.0,500.0,500.0,0.0,1.0
1742,40370,355,2019-08-12,17.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1743,40372,355,2019-08-12,18.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1744,40373,355,2019-08-12,9.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1745,46272,355,2019-08-12,5.0,1.0,0.0,299.0,209.3,0.0,1.0
1746,96212,355,2019-08-12,1.0,1.0,0.0,99.0,69.3,0.0,1.0
1747,40369,355,2019-08-19,3.0,0.0,0.0,500.0,500.0,0.0,1.0
1748,40370,355,2019-08-19,6.0,0.0,0.0,1000.0,1000.0,0.0,1.0
1749,40372,355,2019-08-19,13.0,0.0,0.0,2000.0,2000.0,0.0,1.0
1750,40373,355,2019-08-19,9.0,0.0,0.0,3000.0,3000.0,0.0,1.0
1751,46272,355,2019-08-19,7.0,0.0,0.0,299.0,209.3,0.0,1.0
